1857280,398,442,-16272,1260
1861568,129,390,-14652,990
1865728,278,182,-13032,900
1869952,277,256,-11502,720
1874112,234,364,-9918,630
1878208,219,390,-8334,540
1882368,176,338,-6786,270
1886464,224,312,-5238,225
1890560,220,156,-3654,45
1894592,118,208,-2124,-90
1898688,51,338,-594,-225
1902720,137,78,936,-405
1906624,-76,338,2448,-585
1910720,163,390,3942,-585
1914816,95,208,5454,-765
1918848,-53,-26,6966,-990
1922944,96,442,8424,-1035
1927104,195,390,9864,-1125
1931264,-91,-52,11358,-1350
1935552,31,208,12888,-1440
1939712,117,312,14256,-1530
1944000,-45,130,15678,-1710
1948288,-89,156,17154,-1845
1952576,10,182,18504,-1935
1956736,-74,104,19836,-2070
1961024,-175,130,21222,-2250
1965376,-96,0,22554,-2340
1969472,-53,-52,23760,-2385
1973760,-84,130,25038,-2520
1978048,-110,78,26298,-2655
1982336,-56,130,27450,-2745
1986624,-6,156,28602,-2790
1990784,-144,52,29736,-2925
1995072,-240,234,30816,-3105
1999424,-63,104,31914,-3105
2003712,-45,0,32940,-3150
2007808,-212,156,33894,-3285
2012160,-253,78,34902,-3465
2016448,-127,130,35838,-3510
2020800,-78,104,36738,-3465
2025088,-228,104,37584,-3600
2029440,-219,260,38484,-3735
2033792,-91,78,39312,-3780
2038016,-143,52,40032,-3825
2042304,-180,78,40788,-3825
2046592,-213,78,41508,-3960
2050816,-248,130,42192,-4095
2055168,-144,104,42840,-4050
2059584,-102,-78,43452,-4050
2063936,-228,26,44046,-4140
2068224,-211,-52,44586,-4230
2072576,-121,-52,45090,-4275
2076928,-130,52,45558,-4230
2081216,-207,78,45990,-4275
2085504,-292,0,46386,-4410
2089664,-207,0,46728,-4410
2093888,-103,104,47034,-4365
2098240,-218,0,47340,-4410
2102400,-315,104,47592,-4500
2106752,-161,-52,47808,-4500
2111104,-183,-104,47970,-4500
2115584,-173,78,48132,-4455
2119872,-221,78,48204,-4500
2124160,-179,78,48258,-4545
2128384,-126,-26,48294,-4500
2132736,-849,0,48294,-4500
2136960,-973,78,48276,-4545
2141248,-916,104,48258,-4545
2145600,-877,0,48204,-4545
2149760,-864,-104,48168,-4500
2154240,-937,-156,48096,-4545
2158656,-951,-182,48006,-4590
2163136,-909,-696,47880,-4545
2167552,-931,-286,47700,-4545
2172032,-947,-520,47466,-4500
2176448,-984,-520,47160,-4545
2180864,-948,-286,46818,-4545
2185344,-970,-624,46404,-4500
2189760,-877,-390,45936,-4410
2194240,-1010,-364,45414,-4455
2198784,-929,-806,44820,-4410
2203200,-835,-390,44172,-4320
2207616,-936,-520,43416,-4320
2212096,-806,-390,42660,-4140
2216512,-800,-468,41796,-4140
2220992,-766,-494,40860,-4050
2225408,-825,-520,39906,-4005
2229888,-753,-546,38844,-3915
2234304,-795,-442,37764,-3780
2238784,-717,-572,36594,-3690
2243200,-654,-832,35406,-3555
2247616,-628,-312,34128,-3465
2252096,-585,-512,32796,-3330
2256512,-625,-390,31464,-3240
2260992,-529,-512,30060,-3060
2265408,-594,-312,28602,-2970
2269888,-592,-768,27126,-2880
2274304,-399,-338,25650,-2610
2278784,-502,-312,24048,-2565
2283200,-524,-416,22482,-2430
2287680,-407,-572,20898,-2250
2292096,-372,-286,19224,-2115
2296512,-459,-364,17550,-1935
2300992,-333,-234,15894,-1800
2305408,-351,-364,14148,-1665
2309888,-340,-364,12384,-1485
2314304,-301,-512,10674,-1350
2318784,-320,-234,8874,-1170
2323136,-171,-260,7092,-945
2327424,-182,-416,5382,-855
2331648,-174,-208,3636,-675
2335936,-125,-208,1836,-495
2340224,-186,-182,126,-405
2344448,-91,-182,-1584,-135
2348672,-53,-286,-3366,0
2352704,-148,-390,-5004,45
2356928,-18,78,-6660,315
2360896,0,-286,-8334,405
2364928,-138,-312,-9954,540
2369216,44,-208,-11592,810
2373376,-42,-390,-13302,810
2377664,-112,-286,-14958,990
2382016,75,-512,-16614,1215
2386304,17,-364,-18306,1305
2390592,-132,0,-19854,1395
2394752,102,-286,-21438,1575
2399104,88,-338,-23076,1755
2403392,-16,-26,-24606,1845
2407680,128,-26,-26100,2025
2411968,168,-26,-27666,2160
2416192,177,-52,-29124,2295
2420480,90,78,-30546,2385
2424576,244,-52,-31950,2565
2428864,143,52,-33318,2655
2433024,135,104,-34614,2745
2437312,97,0,-36018,2880
2441344,214,-182,-37206,2970
2445696,-44,-78,-38448,2970
2449984,133,-256,-39726,3195
2454336,210,-234,-40986,3330
2458688,96,-26,-42120,3330
2462848,190,-256,-43218,3465
2467200,316,-234,-44424,3600
2471552,283,0,-45486,3735
2475712,169,-208,-46440,3735
2480064,177,-260,-47502,3780
2484416,360,-78,-48456,4005
2488704,334,0,-49374,4095
2492800,58,104,-50256,4005
2496960,222,26,-51048,4095
2501184,413,104,-51840,4275
2505408,188,0,-52650,4320
