time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
1.01056,-0.197,0.913,0.046134,0.0125663706,0.0836
1.015488,1.539,-0.206,0.047304,0.0133517687625,0.084
1.02048,-0.995,1.864,0.047952,0.00314159265,0.0844
1.025536,1.305,-0.945,0.049356,0.01570796325,0.0848
1.030528,-0.079,1.336,0.04977,0.0007853981625,0.0852
1.035392,1.082,0.005,0.051354,0.01570796325,0.0856
1.040128,-0.214,1.125,0.051822,-0.0023561944875,0.086
1.045248,0.225,-0.163,0.053262,0.010995574275,0.0864
1.050176,0.715,0.174,0.054072,-0.0007853981625,0.0868
1.054976,-0.151,0.913,0.055152,0.0054977871375,0.0872
1.059904,1.587,-0.142,0.056358,0.004712388975,0.0876
1.064896,-0.851,1.78,0.057168,-0.00314159265,0.088
1.070016,0.551,-0.818,0.058752,0.0023561944875,0.0884
1.074944,-0.202,0.491,0.059292,-0.0062831853,0.0888
1.08,2.048,-0.184,0.060894,0.00942477795,0.0892
1.084992,-0.614,2.582,0.061434,-0.0117809724375,0.0896
1.090112,-0.167,-0.48,0.063198,0.001570796325,0.09
1.09504,-0.067,-0.29,0.063684,-0.0133517687625,0.0904
1.100032,0.323,-0.058,0.065106,-0.001570796325,0.0908
1.104896,0.61,0.406,0.065916,-0.0117809724375,0.0912
1.109824,-0.533,0.723,0.066744,-0.007853981625,0.0916
1.114816,1.873,-0.48,0.06777,-0.00314159265,0.092
1.119936,-0.116,2.16,0.068544,-0.010995574275,0.0924
1.124992,0.261,-0.079,0.069948,-0.0062831853,0.0928
1.12992,-0.488,0.216,0.070578,-0.01570796325,0.0932
1.134976,1.01,-0.438,0.072036,-0.004712388975,0.0936
1.140032,-0.704,1.167,0.072576,-0.0212057503875,0.094
1.145216,0.137,-0.628,0.074016,-0.0086393797875,0.0944
1.150272,-0.146,0.047,0.074286,-0.02199114855,0.0948
1.155264,0.47,-0.1,0.075456,-0.00942477795,0.0952
1.160256,0.574,0.533,0.075906,-0.0188495559,0.0956
1.165312,-0.604,0.681,0.076734,-0.01570796325,0.096
1.170304,0.07,-0.67,0.077364,-0.0196349540625,0.0964
1.175296,-0.358,0.089,0.077832,-0.0188495559,0.0968
1.180352,0.706,-0.332,0.078498,-0.0164933614125,0.0972
1.185344,-0.124,0.744,0.07875,-0.0196349540625,0.0976
1.190464,0.752,-0.079,0.079452,-0.0133517687625,0.098
1.195392,-0.716,0.913,0.079578,-0.023561944875,0.0984
1.200448,1.016,-0.691,0.08046,-0.00942477795,0.0988
1.205568,0.197,1.23,0.080478,-0.0212057503875,0.0992
1.210624,0.568,0.301,0.081378,-0.0086393797875,0.0996
1.215552,-0.319,0.554,0.081558,-0.0227765467125,0.1
1.220736,0.01,-0.269,0.082332,-0.010995574275,0.1004
1.225792,0.449,-0.058,0.082566,-0.0196349540625,0.1008
1.230848,-0.3,0.554,0.083034,-0.014137166925,0.1012
1.235968,0.816,-0.227,0.083448,-0.0149225650875,0.1016
1.241088,-0.204,0.956,0.083682,-0.01570796325,0.102
1.246144,1.092,-0.206,0.084258,-0.00942477795,0.1024
1.251328,-0.218,1.251,0.084492,-0.017278759575,0.1028
1.256512,0.153,-0.206,0.08532,-0.010995574275,0.1032
1.261632,-0.526,0.132,0.085482,-0.020420352225,0.1036
1.266816,0.568,-0.501,0.086202,-0.00942477795,0.104
1.271936,0.05,0.618,0.086346,-0.0196349540625,0.1044
1.276928,-0.116,0.068,0.086886,-0.0117809724375,0.1048
