time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
3894848,-741,-843,330696,-218070

3899648,-754,-717,326934,-217575

3904512,-568,-674,322920,-217035

3909312,-558,-590,318762,-216675

3914176,-524,-505,314748,-216090

3919040,-187,-526,310500,-215550

3923840,-103,-273,306324,-215100

3928640,-132,-62,302256,-214425

3933440,246,-62,298188,-213885

3938048,265,191,294300,-213435

3942720,446,254,290592,-212670

3947392,80,423,286992,-211995

3951936,154,85,283608,-211500

3956544,230,149,280296,-210780

3961152,378,191,277128,-209925

3965824,440,275,274104,-209295

3970496,568,423,271206,-208440

3975168,707,592,268506,-207495

3979776,683,698,266058,-206775

3984448,319,677,263754,-205830

3989120,531,381,261756,-204795

3993792,440,529,259848,-204030

3998400,321,466,258174,-202950

4003072,231,339,256716,-201825

4007744,8,233,255312,-200925

4012224,372,-19,254034,-199800

4016896,-400,381,252954,-198630

4021504,-400,-400,251928,-197550

4026240,-400,-336,250740,-196425

4031040,-400,-336,249822,-195210

4035776,-400,-231,248760,-194085

4040512,-400,-336,247626,-192870

4045248,-400,-400,246600,-191610

4049984,-400,-421,245484,-190530

4054720,-400,-379,244368,-189315

4059456,-400,-400,243270,-188010

4064192,-400,-336,242100,-186885

4068928,-400,-421,240912,-185760

4073664,-400,-379,239796,-184455

4078464,-400,-400,238536,-183285

4083200,-400,-421,237240,-182160

4087936,-400,-379,236016,-180855

4092672,-400,-421,234738,-179775

4097408,-400,-379,233370,-178605

4102144,-400,-463,232002,-177345

4106880,-400,-379,230598,-176220

4111616,-400,-357,229176,-175050
