#time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
15594240,-348,-248,-31284,-180,-26000
15599616,-270,-375,-31896,-180,-26400
15604992,-345,-269,-32436,-180,-26800
15610368,-371,-332,-33030,-180,-27200
15615744,-144,-417,-33642,-90,-27600
15620992,-251,-163,-34218,-135,-28000
15626368,-465,-269,-34794,-135,-28400
15631744,-254,-459,-35406,-90,-28800
15637056,-239,-248,-35982,-90,-29200
15642304,-243,-269,-36576,-45,-29600
15647616,-251,-269,-37188,-45,-30000
15652864,-86,-227,-37728,45,-30400
15657984,-229,-121,-38304,0,-30800
15663104,-394,-248,-38754,0,-31200
15668224,-308,-417,-39258,0,-31600
15673344,-308,-248,-39762,0,-32000
15678464,-155,-290,-40212,45,-32400
15683648,-323,-121,-40752,0,-32800
15688768,-283,-290,-41220,45,-33200
15693952,-315,-269,-41742,0,-33600
15699072,-283,-332,-42210,45,-34000
15704256,-186,-311,-42714,45,-34400
15709440,-288,-184,-43200,45,-34800
15714624,-402,-290,-43668,0,-35200
15719744,-291,-375,-44154,45,-35600
15724928,-175,-290,-44640,45,-36000
15730112,-158,-163,-45108,90,-36400
15735360,-285,-163,-45594,45,-36800
15740544,-253,-248,-46026,90,-37200
15745728,-410,-290,-46512,0,-37600
15750848,-351,-417,-46890,45,-38000
15756032,-186,-396,-47394,45,-38400
15761216,-28,-206,-47844,135,-38800
15766400,-394,-79,-48294,0,-39200
15771456,-339,-332,-48654,90,-39600
15776640,-159,-290,-49104,45,-40000
15781888,-78,-206,-49428,135,-40400
15787072,-490,-100,-49824,-45,-40800
15792384,-304,-438,-50148,90,-41200
15797568,-166,-290,-50598,0,-41600
15802688,-431,-184,-50886,0,-42000
15807808,-388,-438,-51300,-45,-42400
15813056,-276,-459,-51750,0,-42800
15818176,-130,-248,-52128,0,-43200
15823296,-406,-142,-52578,-45,-43600
15828544,-159,-332,-53028,45,-44000
15833792,-160,-184,-53460,0,-44400
15838848,-358,-206,-53820,0,-44800
15843968,-507,-375,-54216,-90,-45200
15849280,-250,-522,-54612,0,-45600
15854400,-178,-290,-55062,-45,-46000
15859648,-347,-206,-55404,-45,-46400
15864960,-304,-459,-55890,-45,-46800
15870208,-150,-311,-56304,0,-47200
15875328,-381,-142,-56682,-90,-47600
15880640,-388,-417,-57114,-45,-48000
15885952,-167,-353,-57546,-45,-48400
15891200,-254,-163,-57924,-45,-48800
15896512,-517,-248,-58356,-135,-49200
15901888,-267,-522,-58770,-45,-49600
15907136,-75,-269,-59238,-45,-50000
15912320,-387,-79,-59634,-90,-50400
15917568,-634,-438,-60048,-180,-50800
15922944,-193,-607,-60534,-45,-51200
15928192,-84,-142,-61002,-90,-51600
15933376,-516,-79,-61416,-135,-52000
15938688,-339,-544,-61956,-90,-52400
15944000,-64,-311,-62406,-45,-52800
15949184,-292,-79,-62838,-90,-53200
15954368,-423,-269,-63306,-90,-53600
15959680,-55,-438,-63756,0,-54000
15964672,-289,-79,-64170,-90,-54400
15969856,-606,-311,-64530,-135,-54800
15975232,-318,-649,-65034,-90,-55200
15980544,-56,-227,-65466,-45,-55600
15985728,-414,-36,-65898,-135,-56000
15991040,-543,-396,-66384,-135,-56400
15996416,-92,-522,-66888,-45,-56800
16001600,-311,-100,-67338,-135,-57200
16006976,-548,-396,-67842,-135,-57600
16012352,-118,-544,-68400,-45,-58000
16017600,-96,-121,-68904,-45,-58400
16022848,-421,-100,-69372,-90,-58800
16028096,-327,-459,-69894,-45,-59200
16033408,-94,-311,-70416,0,-59600
16038400,-275,-121,-70812,-45,-60000
16043712,-536,-290,-71298,-90,-60400
16048960,-209,-480,-71820,0,-60800
16054080,-325,-206,-72306,-90,-61200
16059392,-539,-227,-72792,-90,-61600
16064640,-141,-501,-73404,0,-62000
16069760,10,-163,-73962,45,-62400
16074816,-312,5,-74448,0,-62800
16079616,-457,-290,-74952,0,-63200
16084736,-193,-417,-75456,45,-63600
16089920,-193,-206,-75960,45,-64000
16095104,-412,-79,-76428,0,-64400
16100160,-305,-396,-76914,45,-64800
16105344,-99,-290,-77472,90,-65200
16110464,-380,-100,-77868,0,-65600
16115584,-426,-332,-78372,45,-66000
16120768,-99,-417,-78930,90,-66400
16125888,-132,-206,-79326,90,-66800
16131072,-403,-142,-79794,45,-67200
16136320,-268,-396,-80244,90,-67600
16141504,-168,-311,-80712,90,-68000
16146688,-348,-184,-81072,45,-68400
16151936,-502,-353,-81504,0,-68800
16156992,-36,-459,-81954,135,-69200
16162240,-166,-58,-82404,45,-69600
16167296,-571,-163,-82710,0,-70000
16172416,-311,-607,-83214,45,-70400
16177600,-37,-269,-83646,90,-70800
16182720,-398,-36,-84078,0,-71200
16187776,-392,-353,-84510,45,-71600
16192960,-197,-375,-85014,45,-72000
16198144,-142,-227,-85428,90,-72400
16203392,-290,-206,-85896,45,-72800
16208576,-265,-227,-86328,90,-73200
16213760,-152,-227,-86760,90,-73600
16218944,-472,-163,-87120,0,-74000
16224064,-487,-459,-87498,0,-74400
16229184,-206,-480,-88020,45,-74800
16234368,-21,-184,-88416,90,-75200
16239488,-419,-15,-88884,0,-75600
16244544,-270,-438,-89316,90,-76000
16249728,-309,-269,-89802,0,-76400
16254848,-363,-269,-90180,45,-76800
16260032,-338,-375,-90720,0,-77200
16265152,-28,-290,-91152,135,-77600
16270336,-216,-58,-91692,45,-78000
16275456,-460,-227,-92034,45,-78400
16280640,-336,-480,-92592,45,-78800
16285824,-142,-353,-93006,90,-79200
16291072,-290,-142,-93474,45,-79600
16296256,-322,-290,-94014,90,-80000
16301440,-69,-353,-94518,135,-80400
16306624,-267,-58,-94950,90,-80800
16311744,-393,-248,-95400,90,-81200
16316928,-163,-396,-95868,135,-81600
16322240,-30,-206,-96318,180,-82000
16327424,-484,-36,-96714,45,-82400
16332544,-482,-459,-97110,90,-82800
16337728,-58,-396,-97596,135,-83200
16342976,-246,5,-97992,90,-83600
16347904,-397,-290,-98424,90,-84000
16353088,-181,-417,-98928,135,-84400
16358336,-12,-184,-99342,180,-84800
16363584,-375,-15,-99774,90,-85200
16368640,-350,-353,-100152,135,-85600
16374016,-267,-332,-100602,90,-86000
16379328,-216,-269,-100962,135,-86400
16384704,-267,-227,-101412,90,-86800
16389952,-245,-269,-101826,135,-87200
16395328,-259,-269,-102258,90,-87600
16400576,-471,-269,-102636,45,-88000
16405888,-150,-459,-103086,135,-88400
16411264,-49,-163,-103554,135,-88800
16416512,-349,-36,-103932,90,-89200
16421760,-375,-311,-104364,90,-89600
16427008,-127,-375,-104760,135,-90000
16432384,-341,-142,-105120,45,-90400
16437696,-362,-375,-105534,90,-90800
16442944,-144,-332,-105948,90,-91200
16448256,-236,-184,-106326,90,-91600
16453504,-348,-248,-106686,45,-92000
16458816,-345,-311,-107046,45,-92400
16464064,-144,-396,-107460,90,-92800
16469376,-347,-163,-107802,0,-93200
16474560,-361,-353,-108180,45,-93600
16479872,-179,-353,-108648,45,-94000
16485120,-211,-184,-108954,45,-94400
16490432,-391,-227,-109386,0,-94800
16495616,-126,-353,-109764,90,-95200
16500928,-262,-142,-110160,0,-95600
16506112,-342,-248,-110502,45,-96000
16511360,-283,-332,-110934,0,-96400
16516608,-99,-248,-111258,90,-96800
16521792,-257,-79,-111636,0,-97200
16526912,-559,-269,-111906,-45,-97600
16532288,-387,-586,-112320,-45,-98000
16537664,-143,-353,-112698,0,-98400
16542848,-388,-142,-113076,-90,-98800
16548224,-278,-353,-113508,0,-99200
16553408,-78,-248,-113976,0,-99600
16558528,-234,-100,-114300,0,-100000
16563776,-403,-269,-114732,-45,-100400
16569280,-247,-375,-115110,0,-100800
16574528,-282,-269,-115524,-45,-101200
16579968,-367,-269,-115902,-45,-101600
16585472,-300,-332,-116370,-45,-102000
16590912,-284,-248,-116802,-45,-102400
16596352,-292,-311,-117252,-45,-102800
16601792,-185,-227,-117720,0,-103200
16607104,-188,-184,-118188,0,-103600
16612352,-384,-184,-118584,-45,-104000
16617792,-502,-459,-118998,-90,-104400
16623296,-185,-501,-119466,0,-104800
16628544,-189,-163,-119916,-45,-105200
16633984,-400,-206,-120366,-45,-105600
16639488,-208,-417,-120888,0,-106000
16644736,-162,-248,-121302,0,-106400
16650048,-400,-163,-121734,-45,-106800
16655488,-296,-311,-122202,0,-107200
16660800,-162,-290,-122616,0,-107600
16666048,-293,-206,-123066,0,-108000
16671360,-376,-227,-123444,-45,-108400
16676800,-296,-353,-123912,0,-108800
16682048,-157,-332,-124308,0,-109200
16687360,-272,-184,-124722,0,-109600
16692608,-293,-332,-125172,0,-110000
16697920,-246,-311,-125532,0,-110400
16703168,-395,-269,-125946,-45,-110800
16708672,-372,-396,-126342,-45,-111200
16714112,-305,-396,-126810,-45,-111600
16719552,-169,-290,-127242,0,-112000
16724864,-300,-184,-127692,-45,-112400
16730304,-160,-332,-128124,45,-112800
16735680,-180,-206,-128574,0,-113200
16740928,-341,-184,-128898,0,-113600
16746240,-272,-311,-129312,0,-114000
16751488,-249,-269,-129672,0,-114400
16756800,-358,-353,-130014,-45,-114800
16762240,-377,-353,-130410,-45,-115200
16767680,-279,-353,-130824,-45,-115600
16773184,-258,-248,-131202,-45,-116000
16778624,-404,-353,-131634,-90,-116400
16784064,-161,-396,-132048,0,-116800
16789376,-181,-184,-132480,-45,-117200
16794816,-369,-206,-132858,-45,-117600
16800256,-287,-332,-133290,-45,-118000
16805696,-151,-248,-133686,0,-118400
16811008,-255,-163,-134046,-45,-118800
16816448,-487,-269,-134424,-90,-119200
16821888,-261,-501,-134802,-45,-119600
16827328,-278,-311,-135198,-90,-120000
16832768,-378,-248,-135576,-90,-120400
16838272,-196,-375,-136044,-45,-120800
16843712,-178,-206,-136476,-45,-121200
16849152,-268,-227,-136872,-45,-121600
16854592,-412,-269,-137322,-90,-122000
16860096,-266,-438,-137718,-45,-122400
16865536,-304,-290,-138168,-90,-122800
16870976,-514,-227,-138582,-135,-123200
16876480,-319,-522,-139068,-90,-123600
16881984,-88,-311,-139536,-45,-124000
16887360,-424,-58,-139986,-135,-124400
16892800,-203,-375,-140490,0,-124800
16898048,-89,-206,-140958,-45,-125200
16903424,-379,-121,-141354,-45,-125600
16908928,-336,-375,-141894,-45,-126000
16914368,-161,-375,-142308,0,-126400
16919616,-396,-184,-142704,-90,-126800
16925120,-398,-375,-143154,-45,-127200
16930560,-178,-311,-143586,-45,-127600
16936000,-197,-163,-144072,0,-128000
16941312,-396,-206,-144468,-90,-128400
16946752,-415,-375,-144936,-45,-128800
16952192,-207,-417,-145422,-45,-129200
16957632,-414,-248,-145872,-90,-129600
16963136,-338,-375,-146412,-45,-130000
16968576,-105,-311,-146934,0,-130400
16973824,-81,-121,-147420,45,-130800
16979136,-319,-79,-147924,0,-131200
16984320,-281,-353,-148356,45,-131600
16989696,-173,-269,-148806,45,-132000
16995072,-247,-163,-149184,45,-132400
17000384,-523,-248,-149634,-45,-132800
17005888,-250,-501,-150030,45,-133200
17011200,-284,-184,-150444,-45,-133600
17016704,-268,-248,-150876,45,-134000
17022016,-229,-269,-151416,0,-134400
17027328,-250,-206,-151794,45,-134800
17032704,-311,-248,-152280,0,-135200
17037952,-281,-311,-152712,45,-135600
17043328,-285,-269,-153144,0,-136000
17048576,-270,-311,-153558,45,-136400
17053952,-303,-311,-154026,0,-136800
17059264,-140,-269,-154422,90,-137200
17064640,-267,-142,-154818,0,-137600
17069888,-337,-311,-155142,45,-138000
17075264,-167,-269,-155574,45,-138400
17080640,-349,-184,-155916,0,-138800
17085888,-478,-332,-156258,-45,-139200
17091392,-280,-480,-156690,0,-139600
17096640,-169,-269,-157104,0,-140000
17101952,-261,-184,-157482,0,-140400
17107200,-178,-290,-157932,45,-140800
17112576,-175,-184,-158382,45,-141200
17117952,-357,-311,-158742,0,-141600
17123200,-375,-375,-159120,0,-142000
17128512,-269,-353,-159516,0,-142400
17133760,-144,-227,-159894,45,-142800
17139136,-384,-227,-160290,-45,-143200
17144576,-383,-438,-160704,0,-143600
17149888,-185,-417,-161154,0,-144000
17155136,-264,-184,-161532,0,-144400
17160448,-287,-206,-161964,0,-144800
17165760,-194,-290,-162450,45,-145200
17171072,-261,-184,-162828,0,-145600
17176384,-398,-142,-163260,0,-146000
17181632,-196,-417,-163746,45,-146400
17187008,-167,-184,-164178,45,-146800
17192384,-401,-163,-164628,0,-147200
17197696,-286,-375,-165078,45,-147600
17203008,-186,-269,-165546,45,-148000
17208384,-283,-184,-165996,45,-148400
17213760,-283,-269,-166446,45,-148800
17219136,-302,-311,-166932,45,-149200
17224512,-268,-311,-167346,45,-149600
17229888,-309,-248,-167850,45,-150000
17235200,-296,-142,-168318,45,-150400
17240576,-67,-311,-168804,135,-150800
17245952,-304,-58,-169290,45,-151200
17251264,-372,-290,-169704,90,-151600
17256640,-75,-375,-170208,135,-152000
17261952,-261,-100,-170622,90,-152400
17267328,-489,-290,-171036,45,-152800
17272704,-177,-480,-171522,135,-153200
17278144,-48,-142,-171972,135,-153600
17283520,-252,-58,-172386,135,-154000
17288896,-267,-311,-172836,135,-154400
17294336,-114,-290,-173214,180,-154800
17299776,-356,-184,-173610,90,-155200
17305152,-451,-332,-173970,90,-155600
17310528,-151,-438,-174402,135,-156000
17315968,-258,-163,-174816,90,-156400
17321344,-359,-269,-175212,90,-156800
17326720,-287,-353,-175680,90,-157200
17332096,-125,-290,-176058,135,-157600
17337536,-258,-142,-176472,90,-158000
17342912,-234,-269,-176850,135,-158400
17348352,-131,-248,-177246,135,-158800
17353792,-323,-121,-177570,90,-159200
17359168,-341,-311,-177930,90,-159600
17364544,-133,-332,-178326,135,-160000
17369984,-214,-142,-178650,90,-160400
17375360,-461,-269,-179010,45,-160800
17380736,-243,-501,-179388,90,-161200
17386048,-117,-311,-179730,90,-161600
17391424,-334,-121,-180054,45,-162000
17396800,-350,-311,-180414,45,-162400
17402176,-114,-353,-180756,90,-162800
17407552,-341,-100,-181080,0,-163200
17412800,-451,-311,-181386,0,-163600
17418112,-150,-417,-181782,45,-164000
17423488,-223,-142,-182088,0,-164400
17428736,-478,-227,-182430,-45,-164800
17434240,-172,-522,-182880,45,-165200
17439552,-141,-163,-183240,0,-165600
17444864,-224,-142,-183564,45,-166000
17450240,-277,-248,-183978,0,-166400
17455488,-208,-227,-184266,45,-166800
17460864,-366,-227,-184626,-45,-167200
17466304,-456,-353,-184950,-45,-167600
17471744,-284,-459,-185364,-45,-168000
17477248,-263,-290,-185742,-45,-168400
17482688,-166,-248,-186156,0,-168800
17487936,-179,-206,-186588,0,-169200
17493248,-251,-206,-186948,0,-169600
17498496,-477,-248,-187272,-90,-170000
17504000,-369,-459,-187650,-45,-170400
17509440,-32,-375,-188010,0,-170800
17514624,-387,-36,-188370,-90,-171200
17520000,-376,-375,-188748,-45,-171600
17525440,-175,-396,-189162,-45,-172000
17530880,-247,-184,-189504,-45,-172400
17536384,-289,-227,-189936,-45,-172800
17541824,-284,-248,-190350,-45,-173200
17547264,-247,-290,-190692,-45,-173600
17552704,-391,-269,-191088,-90,-174000
17558144,-273,-417,-191484,-45,-174400
17563648,-149,-269,-191844,-45,-174800
17569088,-493,-58,-192204,-135,-175200
17574528,-255,-459,-192564,-45,-175600
17579968,-72,-269,-192996,-45,-176000
17585344,-339,-121,-193284,-90,-176400
17590784,-271,-332,-193680,-45,-176800
17596288,-262,-269,-194040,-90,-177200
17601728,-472,-290,-194364,-135,-177600
17607232,-296,-417,-194796,-90,-178000
17612736,-164,-269,-195174,-90,-178400
17618176,-137,-227,-195516,-45,-178800
17623616,-408,-142,-195930,-135,-179200
17629184,-322,-396,-196200,-90,-179600
17634624,-300,-332,-196614,-135,-180000
17640128,-336,-311,-196884,-135,-180400
17645696,-389,-332,-197262,-180,-180800
17651264,-163,-311,-197640,-90,-181200
17656704,-273,-142,-197982,-180,-181600
17662208,-495,-269,-198342,-180,-182000
17667776,-172,-480,-198720,-135,-182400
17673280,-273,-142,-199062,-180,-182800
17678848,-505,-290,-199440,-225,-183200
17684352,-157,-522,-199782,-135,-183600
17689920,-313,-184,-200196,-225,-184000
17695488,-374,-332,-200538,-180,-184400
17700992,-226,-417,-201006,-180,-184800
17706560,-149,-248,-201330,-135,-185200
17712064,-521,-142,-201708,-270,-185600
17717632,-489,-501,-202050,-225,-186000
17723200,-102,-480,-202482,-180,-186400
17728704,-182,-100,-202860,-180,-186800
17734272,-629,-206,-203238,-315,-187200
17739776,-306,-565,-203652,-180,-187600
17745344,11,-332,-204066,-180,-188000
17750720,-520,-15,-204426,-270,-188400
17756160,-452,-565,-204894,-225,-188800
17761664,-118,-459,-205362,-180,-189200
17767232,-426,-142,-205776,-270,-189600
17772800,-450,-438,-206262,-225,-190000
17778304,-269,-438,-206802,-225,-190400
17783872,-215,-248,-207252,-180,-190800
17789376,-383,-248,-207810,-225,-191200
17794944,-217,-353,-208278,-135,-191600
17800448,-132,-248,-208800,-135,-192000
17806016,-310,-121,-209250,-135,-192400
17811584,-556,-290,-209736,-225,-192800
17817088,-325,-586,-210204,-135,-193200
17822656,-228,-248,-210672,-180,-193600
17828160,-448,-248,-211158,-180,-194000
17833728,-363,-417,-211698,-180,-194400
17839232,-10,-311,-212220,-45,-194800
17844608,-230,-15,-212706,-135,-195200
17850048,-417,-269,-213156,-90,-195600
17855552,-218,-417,-213642,-90,-196000
17860992,-392,-248,-214020,-135,-196400
17866560,-408,-332,-214452,-135,-196800
17872064,-233,-459,-214974,-90,-197200
17877504,-200,-227,-215424,-90,-197600
17883008,-431,-227,-215892,-135,-198000
17888512,-342,-438,-216414,-90,-198400
17893952,-202,-311,-216864,-90,-198800
17899456,-342,-227,-217386,-90,-199200
17904896,-329,-396,-217872,-90,-199600
17910336,-237,-353,-218412,-45,-200000
17915776,-219,-248,-218916,-45,-200400
17921216,-863,-248,-219420,-90,-200000
17926720,-671,-882,-220014,0,-199600
17931968,-605,-670,-220680,0,-199200
17937280,-855,-586,-221400,0,-198800
17942528,-605,-882,-222336,135,-198400
17947968,-521,-544,-223344,180,-198000
17953408,-799,-480,-224496,225,-197600
17958912,-618,-755,-225774,360,-197200
17964352,-298,-607,-227124,540,-196800
17969792,-309,-311,-228546,675,-196400
17975232,-413,-311,-230004,810,-196000
17980672,-520,-353,-231498,900,-195600
17986112,-262,-544,-232992,1125,-195200
17991680,-285,-227,-234558,1215,-194800
17997184,-483,-459,-236142,1350,-194400
18002752,-345,-480,-237708,1485,-194000
18008320,0,-375,-239328,1755,-193600
18013568,-163,5,-240858,1800,-193200
18018816,-424,-227,-242280,1935,-192800
18024384,93,-417,-243864,2205,-192400
18029760,76,68,-245304,2295,-192000
18034944,-269,110,-246564,2385,-191600
18040384,-79,-290,-247968,2565,-191200
18045824,231,-36,-249246,2745,-190800
18051200,-129,174,-250362,2745,-190400
18056640,-340,-142,-251496,2835,-190000
18062144,151,-375,-252576,3015,-189600
18067648,199,5,-253584,3105,-189200
18072832,96,195,-254394,3195,-188800
18078080,208,110,-255258,3330,-188400
18083456,205,195,-255906,3375,-188000
18088768,-48,195,-256392,3375,-187600
18094144,-41,-58,-256878,3420,-187200
18099520,153,-58,-257202,3465,-186800
18104896,-24,153,-257418,3420,-186400
18110208,2,-36,-257598,3465,-186000
18115392,128,-15,-257742,3465,-185600
18120768,-57,110,-257796,3420,-185200
18126144,582,-100,-257742,3420,-184800
18131584,788,618,-257724,3465,-184400
18136960,682,913,-257436,3375,-184000
18142336,378,723,-257058,3285,-183600
18147648,675,470,-256518,3285,-183200
18153024,709,702,-255870,3195,-182800
18158400,338,744,-255006,3015,-182400
18163712,300,470,-254178,2925,-182000
18169088,780,301,-253278,2925,-181600
18174464,594,850,-252234,2745,-181200
18179840,136,681,-251154,2565,-180800
18185152,329,174,-250092,2475,-180400
18190528,587,385,-248922,2385,-180000
18195904,118,554,-247698,2115,-179600
18201280,188,89,-246546,2070,-179200
18206528,502,47,-245376,1935,-178800
18211776,46,533,-244134,1710,-178400
18217088,-32,26,-243000,1575,-178000
18222336,530,26,-241866,1575,-177600
18227648,140,554,-240732,1305,-177200
18233024,-189,89,-239544,1170,-176800
18238336,246,-227,-238572,1125,-176400
18243776,626,258,-237492,1125,-176000
18249152,-5,660,-236484,855,-175600
18254336,-144,5,-235494,810,-175200
18259584,487,-163,-234612,810,-174800
18264896,170,491,-233604,630,-174400
18270208,-230,153,-232686,495,-174000
18275584,271,-227,-231894,540,-173600
18280960,264,258,-231066,405,-173200
18286208,-351,258,-230274,225,-172800
18291584,37,-353,-229626,270,-172400
18296832,321,-15,-229068,225,-172000
18302144,106,385,-228474,180,-171600
18307392,-83,132,-228006,90,-171200
18312576,273,-121,-227538,180,-170800
18317952,338,279,-227124,135,-170400
18323200,-74,343,-226620,45,-170000
18328384,-176,-100,-226296,0,-169600
18333696,279,-184,-225990,90,-169200
18338944,161,258,-225666,0,-168800
18344064,42,174,-225378,45,-168400
18349184,168,5,-225288,45,-168000
18354176,121,174,-225072,45,-167600
18359360,-31,110,-224910,0,-167200
18364480,157,-58,-224856,90,-166800
18369664,532,174,-224766,180,-166400
18374912,50,575,-224694,90,-166000
18380032,107,26,-224550,180,-165600
18385216,266,132,-224532,180,-165200
18390464,110,279,-224370,180,-164800
18395712,-42,68,-224280,135,-164400
18400960,279,-79,-224262,270,-164000
18406208,307,301,-224172,225,-163600
18411456,-26,364,-224082,225,-163200
18416768,-311,-36,-224082,315,-162800
18422080,404,-290,-224064,360,-162400
18427456,-443,427,-224118,360,-162000
18432832,-314,-480,-224172,450,-161600
18438272,-185,-290,-224442,540,-161200
18443712,-216,-184,-224568,585,-160800
18449216,-411,-227,-224892,630,-160400
18454656,-279,-438,-225198,720,-160000
18460096,-521,-248,-225540,675,-159600
18465536,-295,-480,-225936,855,-159200
18470976,-14,-269,-226458,945,-158800
18476352,193,-15,-226872,1170,-158400
18481728,-181,153,-227358,1125,-158000
18487168,-54,-142,-227664,1350,-157600
18492608,12,-79,-228060,1350,-157200
18497856,-180,-15,-228222,1440,-156800
18503360,-241,-206,-228492,1440,-156400
18508864,46,-269,-228690,1620,-156000
18514240,65,26,-228852,1620,-155600
18519424,-112,47,-228978,1710,-155200
18524800,19,-142,-229068,1755,-154800
18530112,73,-15,-229086,1845,-154400
18535424,556,47,-229086,1845,-154000
18540672,611,618,-229014,1935,-153600
18546048,676,639,-228798,1935,-153200
18551424,392,702,-228474,1890,-152800
18556736,608,385,-227952,1935,-152400
18562112,604,681,-227412,1890,-152000
18567488,617,681,-226620,1890,-151600
18572800,364,660,-225846,1755,-151200
18578176,441,385,-224910,1755,-150800
18583552,536,491,-223974,1665,-150400
18588928,579,639,-222948,1665,-150000
18594240,351,639,-221868,1485,-149600
18599616,396,343,-220698,1485,-149200
18604992,354,406,-219546,1305,-148800
18610368,307,448,-218250,1260,-148400
18615680,216,364,-217062,1080,-148000
18621056,245,216,-215802,1035,-147600
18626432,312,174,-214578,900,-147200
18631680,177,343,-213372,810,-146800
18636992,377,174,-212202,765,-146400
18642240,351,406,-211050,675,-146000
18647552,237,427,-209862,585,-145600
18652800,103,237,-208674,450,-145200
18658048,276,5,-207594,450,-144800
18663168,395,322,-206478,360,-144400
18668480,16,406,-205380,225,-144000
18673664,210,5,-204354,225,-143600
18678784,281,195,-203382,135,-143200
18684032,324,279,-202320,135,-142800
18689280,-10,301,-201402,-45,-142400
18694592,276,-15,-200394,45,-142000
18699776,178,343,-199530,-135,-141600
18705152,130,174,-198540,-90,-141200
18710400,0,153,-197748,-270,-140800
18715648,290,-15,-196884,-135,-140400
18720960,186,301,-196146,-315,-140000
18726336,20,195,-195318,-270,-139600
18731584,267,5,-194652,-315,-139200
18736832,295,279,-193950,-270,-138800
18742144,293,322,-193230,-315,-138400
18747520,-85,322,-192564,-405,-138000
18752896,155,-100,-191880,-360,-137600
18758336,215,89,-191268,-405,-137200
18763584,128,216,-190638,-405,-136800
18768960,51,68,-190134,-450,-136400
18774144,430,26,-189612,-315,-136000
18779456,154,491,-189126,-450,-135600
18784768,98,153,-188568,-360,-135200
18790080,229,26,-188172,-405,-134800
18795328,193,237,-187650,-360,-134400
18800704,17,153,-187218,-450,-134000
18805952,131,5,-186822,-360,-133600
18811136,465,195,-186462,-315,-133200
18816512,118,554,-186084,-360,-132800
18821888,153,89,-185652,-315,-132400
18827136,224,153,-185310,-315,-132000
18832512,398,216,-184860,-225,-131600
18837888,127,427,-184482,-315,-131200
18843200,182,110,-184032,-225,-130800
18848576,244,174,-183654,-270,-130400
18853952,307,216,-183186,-180,-130000
18859264,110,301,-182862,-270,-129600
18864640,436,89,-182394,-90,-129200
18869824,115,470,-182070,-270,-128800
18875200,-30,132,-181620,-180,-128400
18880576,228,-36,-181296,-225,-128000
18885888,386,322,-180936,-90,-127600
18891200,239,427,-180612,-180,-127200
18896512,165,258,-180252,-90,-126800
18901824,378,153,-179910,-90,-126400
18907072,313,258,-179496,-45,-126000
18912320,66,364,-179100,-135,-125600
18917632,174,68,-178740,-45,-125200
18922816,548,174,-178344,0,-124800
18927872,185,575,-177984,-45,-124400
18933184,340,174,-177552,45,-124000
18938368,276,279,-177246,0,-123600
18943424,276,343,-176742,45,-123200
18948608,-65,258,-176400,-90,-122800
18953920,338,-79,-175986,90,-122400
18959104,404,322,-175644,0,-122000
18964224,246,491,-175212,90,-121600
18969408,300,237,-174870,45,-121200
18974528,254,343,-174420,90,-120800
18979712,374,279,-173952,90,-120400
18984896,111,427,-173538,45,-120000
18990144,386,89,-173052,135,-119600
18995328,224,406,-172638,45,-119200
19000448,299,216,-172116,135,-118800
19005760,203,385,-171738,45,-118400
19010944,297,195,-171216,135,-118000
19016192,239,364,-170766,45,-117600
19021376,271,258,-170298,135,-117200
19026624,370,216,-169830,90,-116800
19031808,309,385,-169290,135,-116400
19037120,267,322,-168804,90,-116000
19042304,177,258,-168282,90,-115600
19047424,435,153,-167724,135,-115200
19052736,147,491,-167238,45,-114800
19057920,224,153,-166626,90,-114400
19063104,133,195,-166158,0,-114000
19068224,323,89,-165582,90,-113600
19073280,263,448,-165096,0,-113200
19078400,199,237,-164520,45,-112800
19083584,388,174,-164016,45,-112400
19088768,301,406,-163458,45,-112000
19093952,208,343,-162846,0,-111600
19099072,154,195,-162342,0,-111200
19104128,434,153,-161766,45,-110800
19109312,191,491,-161172,-45,-110400
19114624,205,195,-160560,0,-110000
19119744,270,216,-160038,-45,-109600
19124992,328,279,-159408,0,-109200
19130112,145,385,-158886,-90,-108800
19135360,193,132,-158292,-45,-108400
19140608,250,195,-157788,-90,-108000
19145920,59,258,-157194,-135,-107600
19151168,120,47,-156708,-135,-107200
19156416,332,110,-156258,-90,-106800
19161728,475,385,-155754,-45,-106400
19166976,120,491,-155268,-135,-106000
19172352,118,89,-154800,-90,-105600
19177536,337,132,-154350,-90,-105200
19182784,120,322,-153864,-135,-104800
19188160,208,132,-153432,-90,-104400
19193472,405,195,-153072,-45,-104000
19198720,473,385,-152604,0,-103600
19203840,85,470,-152208,-90,-103200
19209024,115,68,-151776,-45,-102800
19214208,330,68,-151362,-45,-102400
19219392,350,343,-150930,0,-102000
19224448,197,343,-150570,-45,-101600
19229760,206,174,-150192,0,-101200
19234816,465,195,-149796,45,-100800
19240000,237,512,-149364,0,-100400
19245120,238,216,-148950,45,-100000
19250304,348,216,-148536,45,-99600
19255424,285,385,-148032,45,-99200
19260480,137,322,-147582,0,-98800
19265536,127,132,-147150,0,-98400
19270528,389,132,-146682,45,-98000
19275648,364,385,-146250,45,-97600
19280704,156,406,-145764,0,-97200
19285760,386,153,-145314,90,-96800
19290816,503,406,-144864,90,-96400
19295936,64,554,-144324,0,-96000
19300864,26,47,-143856,0,-95600
19305728,510,26,-143424,90,-95200
19310720,400,575,-142938,45,-94800
19315840,46,470,-142434,0,-94400
