time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
2018496,-889,-797,343494,-150075

2023296,-1220,-861,340218,-150030

2028224,-976,-1093,336654,-150210

2033152,-1018,-924,332820,-150255

2038080,-665,-1051,328986,-150345

2042944,-932,-692,324882,-150570

2047808,-565,-945,320760,-150750

2052608,-347,-544,316458,-150975

2057472,-275,-332,312138,-151200

2062272,29,-206,307800,-151425

2066944,400,47,303534,-151785

2071424,400,427,299538,-152010

2076032,400,406,295578,-152235

2080576,546,364,291690,-152595

2085248,917,575,287874,-152865

2089920,877,955,284256,-153000

2094528,680,871,280872,-153315

2099200,672,723,277614,-153630

2103872,247,681,274608,-153765

2108544,175,216,271818,-153990

2113152,-155,152,269010,-154350

2117888,12,-163,266382,-154440

2122560,-83,-16,263754,-154710

2127232,-58,-16,261144,-154935

2131904,-310,-37,258642,-155205

2136640,-692,-248,256068,-155430

2141440,-902,-776,253386,-155790

2146304,-1133,-861,250632,-156150

2151232,-1465,-1135,247716,-156465

2156224,-1428,-1389,244440,-156870

2161216,-1766,-1283,240894,-157320

2166208,-1728,-1621,237150,-157815

2171264,-1903,-1558,232902,-158400

2176256,-1582,-1769,228366,-159030

2181248,-1246,-1516,223452,-159615

2186240,400,-1114,218286,-160380

2190976,400,406,213228,-161010

2195584,400,427,208458,-161505

2200128,400,406,203598,-162360

2204736,400,406,198954,-163035

2209280,400,427,194562,-163530

2213824,400,406,190206,-164295

2218432,400,406,185940,-164970

2222976,400,427,181908,-165465

2227584,400,427,177966,-166140

2232128,400,427,174132,-166770

2236736,407,427,170478,-167265

2241344,400,427,166860,-167940

2245952,497,385,163440,-168525

2250560,493,533,160146,-168975

2255232,474,533,156978,-169605

2259904,400,533,153936,-170145

2264448,400,406,151200,-170595

2269056,445,385,148536,-171135

2273664,401,469,145944,-171630

2278336,400,448,143586,-172035

2282944,400,469,141354,-172485

2287488,400,427,139266,-172980

2292032,400,406,137322,-173340

2296640,400,448,135540,-173745

2301184,400,427,133848,-174195

2305792,400,469,132354,-174510

2310336,400,448,130986,-174870

2314944,400,448,129708,-175275

2319488,400,427,128628,-175500

2324096,400,448,127710,-175860

2328640,400,427,126810,-176175

2333184,400,427,126144,-176445

2337792,400,406,125604,-176670

2342336,400,385,125118,-176985

2346944,400,385,124812,-177165

2351488,400,406,124650,-177390

2356096,400,406,124614,-177615

2360640,400,406,124632,-177750

2365184,400,406,124794,-177975

2369792,400,427,125064,-178110

2374336,400,427,125388,-178245

2378944,400,427,125748,-178425

2383488,400,406,126162,-178560

2388032,400,406,126666,-178695

2392640,400,448,127188,-178830

2397184,400,406,127764,-178920

2401792,400,406,128412,-179055

2406336,400,406,129078,-179190

2410880,400,448,129798,-179280

2415488,400,512,130572,-179370

2420032,400,448,131328,-179505

2424640,400,427,132174,-179550

2429184,400,448,133038,-179685

2433728,400,448,133938,-179775

2438336,400,469,134892,-179865

2442880,400,469,135864,-179910

2447424,400,448,136872,-180000

2452032,400,491,137934,-180045

2456576,400,448,139014,-180090

2461184,400,427,140130,-180180

2465728,400,554,141300,-180225

2470272,400,448,142470,-180225

2474880,400,406,143712,-180270

2479424,400,385,144936,-180315

2483968,400,491,146232,-180360

2488576,412,448,147546,-180405

2493248,400,512,148896,-180450

2497792,400,448,150264,-180450

2502336,400,491,151668,-180495

2506944,400,448,153108,-180495

2511488,34,406,154530,-180495

2516032,52,68,155988,-180540

2520512,164,68,157374,-180540

2525120,163,174,158778,-180540

2529792,207,110,160182,-180585

2534400,90,195,161532,-180540

2539008,-33,110,162900,-180585

2543616,400,5,164178,-180675

2548032,400,427,165384,-180675

2552576,400,448,166770,-180630

2557184,400,427,168048,-180675

2561728,400,343,169362,-180810

2566336,400,427,170748,-180765

2570880,400,406,172170,-180765

2575424,392,406,173646,-180765

2580096,236,469,175104,-180765

2584768,396,237,176634,-180810

2589376,416,448,178182,-180765

2594048,459,512,179748,-180720

2598720,463,533,181332,-180810

2603392,406,491,182952,-180765

2608000,389,427,184680,-180630

2612672,304,385,186372,-180720

2617344,231,385,188064,-180630

2621952,234,237,189864,-180630

2626624,177,300,191628,-180630

2631296,312,152,193320,-180585

2635968,289,300,195084,-180495

2640576,227,385,196884,-180450

2645248,232,237,198630,-180495

2649920,201,343,200340,-180405

2654528,232,68,202140,-180405

2659136,73,195,203832,-180405

2663680,122,68,205524,-180315

2668224,-29,152,207180,-180315

2672896,96,-16,208818,-180360

2677504,0,89,210420,-180270

2681856,19,5,211950,-180225

2686272,76,26,213336,-180315

2690752,52,110,214722,-180270

2695296,-84,26,216180,-180225

2699904,-175,-58,217530,-180270

2704640,400,-185,218826,-180360

2709312,400,364,220122,-180315

2713856,400,469,221454,-180225

2718400,400,406,222678,-180405

2723008,400,448,223974,-180405

2727552,400,427,225360,-180315

2732096,400,427,226728,-180450

2736704,400,385,228096,-180450

2741248,280,469,229572,-180315

2745920,217,321,231066,-180405

2750592,189,216,232488,-180450

2755200,245,195,234018,-180315

2759872,367,279,235548,-180405

2764544,484,406,236970,-180405

2769152,470,554,238500,-180315

2773824,560,596,240066,-180360

2778496,461,596,241632,-180360

2783104,627,491,243324,-180270

2787776,636,702,245016,-180270

2792448,534,638,246798,-180225

2797056,518,596,248724,-180090

2801728,531,554,250650,-180090

2806400,403,554,252612,-180045

2811072,338,427,254754,-179865

2815680,208,385,256788,-179865

2820352,302,216,258876,-179820

2825024,487,321,261036,-179685

2829632,554,533,263160,-179595

2834304,493,554,265356,-179460

2838976,458,575,267588,-179370

2843584,482,512,269874,-179235

2848256,484,596,272196,-179190

2852928,643,491,274572,-179010

2857600,470,765,276984,-178920

2862208,556,533,279504,-178830

2866880,543,681,282006,-178605

2871552,467,617,284652,-178470

2876160,548,554,287280,-178380

2880832,652,617,289962,-178155

2885504,564,702,292788,-177930

2890112,597,617,295578,-177840

2894784,454,681,298494,-177615

2899456,318,512,301500,-177390

2904128,356,364,304452,-177255

2908736,384,427,307494,-177075

2913408,347,427,310554,-176805

2918080,421,385,313596,-176715

2922688,403,533,316674,-176490

2927360,358,448,319788,-176220

2932032,388,385,322920,-176130

2936640,393,448,326052,-175860

2941312,454,364,329238,-175590

2945984,388,512,332424,-175500

2950592,387,427,335628,-175230

2955264,391,448,338886,-175005

2959936,407,406,342162,-174825

2964608,513,448,345474,-174600

2969216,579,660,348822,-174375

2973888,655,638,352206,-174195

2978560,510,681,355626,-173970

2983168,412,681,359154,-173745

2987840,390,406,362664,-173565

2992512,417,385,366246,-173250

2997184,332,575,369882,-173025

3001792,248,406,373482,-172845

3006464,337,216,377064,-172665

3011136,315,300,380700,-172395

3015744,386,364,384336,-172215

3020416,477,491,387936,-171990

3025088,416,554,391590,-171720

3029696,311,427,395280,-171540

3034368,311,343,398952,-171405

3039040,285,343,402642,-171135

3043712,240,364,406386,-170910

3048320,128,174,410040,-170775

3052992,68,110,413730,-170550

3057536,134,89,417312,-170370

3062144,288,131,420804,-170190

3066752,250,364,424404,-170055

3071424,386,216,427932,-169875

3076096,327,427,431424,-169785

3080704,324,512,434970,-169605

3085376,240,321,438498,-169470

3090048,108,300,442008,-169380

3094720,-11,216,445464,-169245

3099328,-61,-37,448902,-169110

3104000,-66,-58,452268,-169110

3108672,15,-58,455526,-168930

3113216,81,5,458694,-168885

3117632,72,47,461664,-168885

3122112,231,68,464580,-168795

3126656,252,216,467604,-168795

3131328,317,300,470592,-168750

3136000,201,364,473562,-168705

3140672,115,195,476604,-168705

3145280,166,216,479520,-168795

3149952,272,152,482454,-168750

3154624,270,300,485388,-168750

3159232,284,364,488232,-168840

3163904,303,321,491112,-168840

3168576,377,406,493974,-168840

3173184,382,406,496836,-168885

3177856,330,448,499698,-169020

3182528,385,385,502542,-169065

3187136,272,427,505458,-169110

3191808,309,343,508338,-169155

3196480,296,300,511182,-169245

3201152,478,385,514098,-169335

3205760,415,596,516978,-169380

3210432,473,406,519912,-169470

3215104,490,533,522864,-169560

3219712,389,596,525834,-169650

3224384,318,406,528840,-169740

3229056,282,385,531864,-169830

3233664,230,321,534888,-169920

3238336,240,258,537894,-170055

3243008,305,279,540882,-170145

3247680,194,343,543870,-170235

3252288,211,258,546822,-170370

3256960,138,152,549756,-170505

3261632,203,195,552690,-170640

3266240,148,237,555552,-170775

3270912,91,152,558432,-170910

3275456,1,110,561150,-171090

3279936,36,-16,563850,-171270

3284544,-10,26,566496,-171450

3289088,-41,5,569088,-171630

3293568,-96,5,571572,-171855

3298048,43,-100,574002,-172035

3302720,-85,47,576450,-172305

3307328,4,-100,578754,-172575

3311872,94,5,581004,-172845

3316288,30,131,583128,-173070

3320832,114,47,585270,-173295

3325440,276,110,587358,-173700

3330048,308,279,589446,-173925

3334720,225,406,591552,-174195

3339392,408,237,593604,-174555

3344000,322,427,595692,-174870

3348672,307,364,597780,-175185

3353344,272,385,599850,-175455

3357952,246,279,601974,-175770

3362624,-400,258,604062,-176130

3367296,-400,-417,606096,-176445

3372032,-400,-375,608004,-176805

3376768,-400,-375,609858,-177210

3381504,-400,-417,611532,-177615

3386240,-400,-417,612990,-177975

3390976,-400,-396,614376,-178425

3395776,-400,-396,615582,-178920

3400576,-419,-396,616698,-179370

3405440,-478,-311,617616,-179910

3410240,-400,-502,618372,-180405

3414976,-824,-332,619002,-180945

3419840,-904,-861,619452,-181530

3424640,-666,-945,619614,-182205

3429504,-570,-671,619668,-182745

3434304,-666,-586,619542,-183330

3439168,-786,-671,619200,-184095

3443968,-609,-776,618750,-184770

3448832,-400,-586,618138,-185445

3453568,-400,-354,617454,-186165

3458304,-400,-375,616662,-186840

3463040,-400,-417,615834,-187515

3467776,-400,-396,614988,-188280

3472512,-400,-396,614070,-188910

3477248,-400,-375,613170,-189630

3481984,-400,-438,612162,-190350

3486784,-400,-396,611172,-191025

3491520,-400,-396,610146,-191745

3496256,-400,-480,609084,-192465

3500992,-400,-417,608004,-193140

3505728,-400,-332,606924,-193860

3510464,-400,-417,605790,-194535

3515200,-400,-417,604638,-195255

3520000,-400,-438,603486,-195930

3524736,-476,-396,602298,-196515

3529536,-400,-502,601092,-197235

3534272,-400,-502,599814,-197910

3539008,-400,-375,598590,-198495

3543808,-590,-396,597330,-199215

3548608,-949,-565,595998,-199845

3553472,-712,-882,594630,-200520

3558272,-540,-734,593100,-201195

3563136,-719,-523,591588,-201825

3567936,-660,-713,589932,-202500

3572800,-641,-713,588168,-203130

3577600,-490,-671,586440,-203715

3582464,-498,-502,584568,-204390

3587264,-327,-480,582660,-205110

3592128,-505,-311,580806,-205605

3596928,-412,-480,578862,-206235

3601792,-533,-354,576882,-206910

3606592,-758,-523,574992,-207360

3611456,-932,-776,572940,-208080

3616256,-922,-924,570870,-208710

3621120,-941,-861,568602,-209160

3625920,-997,-945,566316,-209790

3630784,-880,-840,563832,-210375

3635584,-876,-861,561204,-210870

3640448,-731,-818,558540,-211545

3645312,-768,-734,555714,-212040

3650112,-766,-649,552852,-212535

3654976,-677,-882,549810,-213210

3659776,-756,-628,546768,-213705

3664640,-1113,-628,543708,-214200

3669504,-1125,-1114,540378,-214830

3674560,-1090,-1114,536832,-215370

3679552,-1063,-987,533250,-215820

3684480,-1252,-1072,529524,-216450

3689472,-971,-1220,525510,-216990

3694336,-1048,-987,521424,-217485

3699264,-779,-1030,517266,-218025

3704192,-736,-818,512910,-218565

3709056,-886,-692,508590,-219015

3713856,-1219,-818,504090,-219555

3718784,-1052,-1199,499410,-220050

3723776,400,-945,494550,-220545

3728448,400,385,489996,-220950

3732992,400,406,485712,-221175

3737600,400,385,481338,-221670

3742144,400,406,477216,-222075

3746752,400,300,473364,-222210

3751296,-945,406,469530,-222615

3756032,-931,-924,465660,-222975

3760896,-802,-903,461556,-223200

3765696,-763,-797,457542,-223470

3770560,-979,-755,453510,-223605

3775360,-1162,-903,449172,-223875

3780288,-828,-1156,444600,-224145

3785216,-1012,-924,440046,-224325

3790144,-605,-1051,435384,-224415

3795072,400,-628,430488,-224685

3799744,400,406,425916,-224775

3804288,400,427,421578,-224775

3808896,400,364,417276,-224955

3813440,400,448,413172,-225000

3817984,400,448,409248,-224955

3822592,-821,364,405450,-225045

3827328,-885,-882,401688,-225000

