time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)

2308800,400,445,153270,-176265

2313408,400,403,151884,-176670

2317952,400,382,150606,-176985

2322560,400,382,149472,-177255

2327104,400,403,148464,-177615

2331712,400,382,147600,-177840

2336256,400,382,146934,-178110

2340800,400,403,146322,-178425

2345408,400,382,145836,-178560

2349952,400,403,145566,-178785

2354560,400,403,145332,-179010

2359104,400,466,145278,-179145

2363712,400,424,145332,-179325

2368256,400,466,145422,-179505

2372864,400,445,145674,-179595

2377408,400,466,145980,-179775

2381952,400,424,146286,-179910

2386560,400,424,146754,-180000

2391104,400,466,147222,-180090

2395648,400,445,147726,-180225

2400256,400,487,148338,-180315

2404800,400,466,148950,-180360

2409408,400,466,149634,-180495

2413952,400,403,150336,-180585

2418496,400,424,151056,-180585

2423104,400,466,151866,-180720

2427648,400,445,152658,-180765

2432256,400,466,153522,-180810

2436800,400,382,154440,-180855

2441344,400,403,155376,-180855

2445952,400,403,156348,-180945

2450496,400,445,157356,-181035

2455104,400,424,158400,-180990

2459648,400,382,159498,-181035

2464192,400,403,160578,-181080

2468800,400,445,161748,-181080

2473344,400,403,162972,-181035

2477888,400,466,164178,-181080

2482496,400,403,165438,-181080

2487040,412,487,166752,-181035

2491712,400,487,168084,-181035

2496256,400,403,169434,-181035

2500864,400,424,170802,-180990

2505408,400,445,172242,-181035

2510016,34,445,173664,-180990

2514560,52,-19,175086,-180855

2519104,164,86,176508,-180945

2523712,163,192,177876,-180945

2528320,207,192,179262,-180810

2532992,400,276,180666,-180855

2537536,-33,382,181980,-180855

2542208,400,-19,183366,-180810

2546816,400,403,184644,-180855

2551360,400,403,186048,-180720

2555904,400,466,187470,-180720

2560512,400,403,188820,-180810

2565056,216,424,190260,-180675

2569728,372,255,191826,-180585

2574400,392,361,193266,-180675

2579008,236,424,194778,-180585

2583680,396,255,196362,-180495

2588352,416,424,197892,-180495

2592960,459,466,199458,-180495

2597632,463,424,201060,-180315

2602304,406,466,202734,-180270

2606912,389,487,204390,-180270

2611584,304,424,206082,-180180

2616256,231,361,207828,-180090

2620928,234,213,209574,-180045

2625536,177,255,211320,-180000

2630208,312,149,213048,-179910

2634880,289,361,214776,-179775

2639488,227,318,216558,-179775

2644160,232,234,218268,-179685

2648832,201,318,220014,-179595

2653504,232,149,221760,-179550

2658112,73,234,223452,-179460

2662720,122,86,225180,-179415

2667264,-29,107,226764,-179415

2671936,96,-19,228420,-179325

2676480,0,86,230040,-179235

2680896,19,44,231462,-179235

2685376,76,23,232884,-179190

2689856,52,86,234324,-179145

2694336,-84,65,235674,-179100

2698944,-175,-103,236988,-179145

2703744,400,-167,238320,-179055

2708416,400,466,239598,-179055

2712960,400,403,240894,-179100

2717568,400,424,242064,-179100

2722112,400,445,243378,-179055

2726656,400,424,244746,-179010

2731264,400,382,246060,-179055

2735808,400,445,247464,-179100

2740352,280,424,248886,-178965

2745024,400,276,250380,-178920

2749568,189,403,251820,-179055

2754240,245,213,253314,-178920

2758912,367,276,254844,-178830

2763584,484,445,256320,-178875

2768192,470,508,257850,-178830

2772864,560,530,259416,-178740

2777536,461,614,261018,-178695

2782144,627,508,262710,-178695

2786816,636,678,264420,-178650

2791488,534,699,266256,-178470

2796096,518,572,268164,-178470

2800768,531,593,270054,-178470

2805440,403,593,272088,-178245

2810048,338,403,274194,-178155

2814720,208,382,276228,-178155

2819392,302,255,278352,-178020

2824064,487,318,280476,-177885

2828672,554,551,282582,-177750

2833344,493,572,284778,-177705

2838016,458,678,286956,-177615

2842624,482,466,289206,-177435

2847296,484,572,291546,-177390

2851968,643,530,293886,-177210

2856576,470,699,296280,-177120

2861248,556,551,298764,-176940

2865920,543,614,301248,-176850

2870592,467,593,303876,-176625

2875200,548,551,306468,-176490

2879872,652,530,309132,-176355

2884544,564,720,311940,-176130

2889152,597,593,314748,-175995

2893824,454,614,317610,-175860

2898496,318,551,320598,-175590

2903168,356,339,323568,-175455

2907776,384,572,326574,-175275

2912448,347,487,329598,-175050

2917120,421,382,332640,-174870

2921728,403,466,335700,-174735

2926400,358,466,338796,-174420

2931072,388,361,341874,-174330

2935680,393,508,344988,-174150

2940352,454,424,348156,-173835

2945024,388,466,351288,-173745

2949632,387,508,354438,-173565

2954304,391,487,357696,-173340

2958976,407,403,360936,-173205

2963584,513,508,364158,-172980

2968256,579,551,367452,-172755

2972928,655,593,370800,-172620

2977600,510,783,374148,-172395

2982208,412,572,377640,-172170

2986880,390,424,381096,-172035

2991552,417,445,384606,-171810

2996160,332,508,388206,-171585

3000832,248,403,391734,-171405

3005504,337,234,395298,-171270

3010176,315,361,398880,-171000

3014784,386,445,402462,-170820

3019456,477,445,406008,-170685

3024128,416,508,409590,-170415

3028736,311,487,413226,-170235

3033408,311,361,416826,-170145

3038080,285,445,420426,-169965

3042688,240,297,424116,-169695

3047360,128,297,427698,-169650

3052032,68,170,431262,-169515

3056576,134,23,434790,-169335

3061184,288,128,438192,-169245

3065792,250,361,441666,-169155

3070464,386,297,445122,-168930

3075136,327,403,448506,-168885

3079744,324,382,451980,-168795

3084416,240,382,455382,-168660

3089088,108,234,458802,-168660

3093760,-11,44,462186,-168525

3098304,-61,65,465462,-168435

3102848,-66,1,468684,-168480

3107392,15,-103,471744,-168435

3112000,81,23,474876,-168345

3116480,72,44,477828,-168345

3120960,231,44,480690,-168390

3125568,252,255,483606,-168345

3130176,317,255,486558,-168435

3134848,201,424,489456,-168480

3139520,115,149,492372,-168435

3144128,166,107,495234,-168525

3148800,272,255,498096,-168615

3153472,270,276,500940,-168615

3158080,284,318,503694,-168705

3162752,303,276,506502,-168840

3167424,377,318,509292,-168885

3172096,382,487,512046,-168975

3176704,330,424,514854,-169065

3181376,385,424,517626,-169155

3186048,272,445,520434,-169290

3190656,309,276,523242,-169380

