time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
2510400,1578,2055,264510,-185940

2515136,1254,1654,267930,-185175

2519872,921,1337,271458,-184455

2524544,539,1062,275202,-183555

2529216,88,492,279054,-182655

2533696,-235,-15,282744,-181845

2538368,-666,-162,286542,-181215

2543104,-1088,-691,290250,-180180

2547904,-1411,-1219,293760,-179550

2552832,-1715,-1493,296892,-178650

2557760,-2019,-1726,299664,-177930

2562688,-2245,-2106,301896,-177345

2567616,-2392,-2381,303480,-176760

2572544,-2480,-2529,304488,-176355

2577408,-2490,-2381,304902,-175995

2582336,-2421,-2592,304650,-175545

2587264,-2264,-2317,303804,-175410

2592192,-2058,-2254,302382,-175185

2597120,-1764,-1916,300564,-175005

2602048,-1460,-1810,298314,-175095

2606912,-1039,-1451,295668,-175050

2611840,-754,-1092,292824,-175095

2616704,-303,-754,289746,-175140

2621440,117,-289,286776,-175140

2626112,568,154,283806,-175320

2630656,921,555,280962,-175320

2635200,1303,914,278442,-175275

2639872,1607,1337,276030,-175320

2644608,1911,1654,274068,-175230

2649344,2166,2034,272502,-175140

2654080,2352,2245,271476,-175005

2658816,2450,2478,271008,-174690

2663552,2490,2668,271098,-174420

2668352,2460,2752,271728,-174015

2673024,2352,2668,272916,-173565

2677824,2196,2520,274572,-173070

2682560,1970,2393,276606,-172575

2687296,1627,2224,279180,-171900

2692032,1284,1738,282024,-171225

2696768,950,1463,285120,-170595

2701376,539,978,288414,-169785

2705984,88,534,291708,-169245

2710464,-303,132,294930,-168705

2715072,-725,-416,298242,-167985

2719872,-1068,-796,301410,-167355

2724672,-1431,-1113,304308,-166770

2729600,-1803,-1536,306954,-166095

2734528,-2078,-1789,309078,-165735

2739456,-2294,-2148,310662,-165150

2744384,-2431,-2275,311724,-164790

2749248,-2490,-2487,312048,-164610

2754176,-2470,-2656,311760,-164430

2759104,-2362,-2487,310950,-164250

2764032,-2186,-2254,309564,-164250

2768960,-1911,-2212,307602,-164340

2773888,-1647,-1895,305208,-164385

2778816,-1303,-1726,302526,-164565

2783680,-862,-1282,299430,-164790

2788544,-421,-860,296172,-165105

2793280,58,-395,292878,-165285

2797824,421,27,289692,-165600

2802368,862,386,286668,-165825

2806912,1303,872,283716,-166005

2811584,1558,1316,281034,-166230

2816320,1911,1611,278622,-166410

2821056,2166,1992,276696,-166500

2825792,2323,2309,275238,-166635

2830528,2460,2499,274356,-166635

2835264,2490,2562,274086,-166545

2840000,2450,2647,274356,-166545

2844736,2352,2731,275238,-166320

2849472,2137,2457,276552,-166095

2854208,1892,2245,278352,-165825

2858944,1529,2097,280530,-165420

2863680,1196,1675,283014,-165150

2868416,803,1316,285786,-164790

2873088,303,851,288648,-164385

2877632,-58,323,291528,-164025

2882240,-509,27,294372,-163665

2886784,-892,-564,297144,-163305

2891584,-1284,-923,299772,-163035

2896384,-1676,-1409,302076,-162675

2901312,-1980,-1768,304020,-162495

2906240,-2254,-2043,305514,-162360

2911168,-2401,-2339,306432,-162180

2916096,-2490,-2317,306684,-162270

2920960,-2480,-2571,306360,-162360

2925888,-2401,-2444,305550,-162450

2930816,-2225,-2317,304092,-162810

2935744,-1980,-2233,302058,-163080

2940672,-1627,-1958,299718,-163395

2945600,-1284,-1641,296964,-163890

2950464,-803,-1261,293778,-164430

2955328,-362,-796,290520,-164835

2960064,117,-353,287190,-165420

2964736,480,90,283932,-165870

2969216,950,513,280926,-166365

2973760,1303,978,277992,-166995

2978432,1676,1316,275346,-167310

2983168,2019,1759,273006,-167805

2987904,2225,2097,271098,-168165

2992640,2392,2351,269784,-168480

2997376,2490,2562,269010,-168705

3002112,2480,2752,268902,-168795

3006848,2411,2668,269352,-168975

3011584,2254,2541,270342,-169110

3016320,1980,2435,271854,-168930

3021056,1676,2245,273744,-169020

3025792,1362,1865,275994,-168930

3030528,892,1400,278532,-168705

3035200,450,999,281232,-168705

3039744,58,470,283878,-168615

3044224,-392,69,286668,-168345

3048832,-803,-416,289314,-168300

3053568,-1284,-881,291780,-168210

3058432,-1627,-1346,294174,-168120

3063296,-1980,-1599,296100,-168120

3068224,-2245,-2043,297522,-168210

3073152,-2421,-2317,298404,-168300

3078080,-2490,-2339,298638,-168615

3083008,-2470,-2508,298314,-168885

3087936,-2362,-2677,297360,-169200

3092864,-2196,-2381,295830,-169785

3097728,-1911,-2106,293832,-170370

3102656,-1558,-1874,291348,-170910

3107584,-1117,-1578,288504,-171630

3112512,-696,-1155,285372,-172170

3117312,-176,-712,282078,-172935

3122112,303,-184,278802,-173655

3126720,696,280,275652,-174420

3131328,1147,724,272664,-175005

3135936,1578,1168,269910,-175635

3140672,1872,1633,267480,-176175

3145408,2156,1865,265464,-176805

3150208,2372,2309,264006,-177255

3154944,2480,2541,263106,-177750

3159680,2490,2604,262836,-178020

3164416,2431,2773,263106,-178335

3169152,2254,2689,263934,-178515

3173888,2058,2435,265266,-178605

3178624,1745,2182,267030,-178785

3183360,1333,1928,269190,-178785

3188096,892,1442,271638,-178740

3192704,480,893,274248,-178785

3197312,-29,513,276912,-178740

3201856,-392,-15,279576,-178695

3206528,-892,-437,282240,-178695

3211264,-1333,-1008,284688,-178695

3216192,-1764,-1430,286938,-178695

3221120,-2058,-1874,288774,-178785

3226048,-2313,-1979,290052,-178965

3230976,-2450,-2360,290862,-179280

3235840,-2490,-2529,291006,-179550

3240768,-2450,-2402,290538,-179910

3245696,-2303,-2191,289530,-180405

3250624,-2058,-2339,287964,-180900

3255552,-1745,-2064,285912,-181485

3260480,-1303,-1726,283500,-182205

3265408,-862,-1303,280710,-182790

3270208,-362,-944,277758,-183510

3274944,117,-310,274770,-184185

3279616,539,69,271854,-184815

3284096,1009,534,269118,-185490

3288768,1382,1020,266544,-186120

3293504,1803,1421,264240,-186660

