time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
7418112,-347,9,-161784,1080,-113600
7424000,-128,-371,-161928,1080,-114000
7430144,-714,-180,-162180,990,-114400
7436224,-464,-751,-162342,990,-114800
7442304,187,-476,-162594,945,-115200
7448320,-26,199,-162864,945,-115600
7454208,499,-11,-163044,1035,-116000
7460224,-128,516,-163206,900,-116400
7466176,707,-96,-163080,990,-116800
7472128,503,791,-163062,855,-117200
7478016,1018,579,-162666,900,-117600
7483968,702,1129,-162288,675,-118000
7489984,320,769,-161460,540,-118400
7495872,-322,389,-160632,405,-118800
